npz_path,gloss,label_id,n_frames,hand_null_ratio,avg_hand_conf
isl_landmarks/44051__928c4010.npz,POWER,1320,46,0.0000,1.0000
isl_landmarks/44081__8e6cf93c.npz,PRACTICE,1321,27,0.2222,0.7778
isl_landmarks/44082__bb8606e9.npz,PRACTICE,1321,98,0.1531,0.8469
isl_landmarks/44083__1ce742c6.npz,PRACTICE,1321,60,0.4000,0.6000
isl_landmarks/44085__e0c66045.npz,PRACTICE,1321,88,0.0000,1.0000
isl_landmarks/44086__5d96ed26.npz,PRACTICE,1321,64,0.0000,1.0000
isl_landmarks/44087__ade54760.npz,PRACTICE,1321,39,0.0000,1.0000
isl_landmarks/44088__6bb30a9e.npz,PRACTICE,1321,57,0.0000,1.0000
isl_landmarks/44091__823d3d40.npz,PRACTICE,1321,89,0.5056,0.4944
isl_landmarks/44097__46cfc752.npz,PRAISE,1322,82,0.5610,0.4390
isl_landmarks/44098__fc053ff0.npz,PRAISE,1322,75,0.3733,0.6267
isl_landmarks/44100__a0363fc2.npz,PRAISE,1322,47,0.0000,1.0000
isl_landmarks/44101__9a278989.npz,PRAISE,1322,38,0.0000,1.0000
isl_landmarks/44103__4eb03990.npz,PRAISE,1322,97,0.4948,0.5052
isl_landmarks/44126__6deea75c.npz,PRAY,1323,78,0.3846,0.6154
isl_landmarks/44127__334868bc.npz,PRAY,1323,22,0.4091,0.5909
isl_landmarks/44128__d3dcdb75.npz,PRAY,1323,87,0.3678,0.6322
isl_landmarks/44130__493b7bf2.npz,PRAY,1323,41,0.0000,1.0000
isl_landmarks/44132__c3699fa4.npz,PRAY,1323,72,0.0000,1.0000
isl_landmarks/44136__1a89611f.npz,PRAY,1323,96,0.4896,0.5104
isl_landmarks/44141__7b2aa085.npz,PREACHER,1325,99,0.3232,0.6768
isl_landmarks/44143__54caa606.npz,PREACHER,1325,51,0.0588,0.9412
isl_landmarks/44146__976d3e67.npz,PREACHER,1325,80,0.4000,0.6000
isl_landmarks/44147__65337892.npz,PREACH,1324,74,0.5270,0.4730
isl_landmarks/44148__7c5bdb98.npz,PREACH,1324,44,0.2955,0.7045
isl_landmarks/44149__26332b13.npz,PREACH,1324,83,0.3133,0.6867
isl_landmarks/44151__0a897d3c.npz,PREACH,1324,34,0.0000,1.0000
isl_landmarks/44153__08135975.npz,PREACH,1324,86,0.5698,0.4302
isl_landmarks/44167__122bca0e.npz,PRECIOUS,1326,85,0.2941,0.7059
isl_landmarks/44168__d5240406.npz,PRECIOUS,1326,35,0.2857,0.7143
isl_landmarks/44172__3c31972f.npz,PRECIOUS,1326,52,0.2500,0.7500
isl_landmarks/44176__92c1f071.npz,PRECIPITATION,1327,149,0.5034,0.4966
isl_landmarks/44177__6707e170.npz,PRECIPITATION,1327,78,0.0769,0.9231
isl_landmarks/44178__ca40396e.npz,PRECIPITATION,1327,80,0.0000,1.0000
isl_landmarks/44179__fb82e41c.npz,PRECIPITATION,1327,105,0.0000,1.0000
isl_landmarks/44180__0d5dd708.npz,PRECIPITATION,1327,39,0.0000,1.0000
isl_landmarks/44182__f308d6d0.npz,PRECIPITATION,1327,93,0.5376,0.4624
isl_landmarks/44184__7089d304.npz,PRECISE,1328,136,0.3382,0.6618
isl_landmarks/44185__23c3d08d.npz,PRECISE,1328,32,0.2188,0.7812
isl_landmarks/44186__a473fdaf.npz,PRECISE,1328,82,0.2927,0.7073
isl_landmarks/44188__a0f6bf36.npz,PRECISE,1328,54,0.2222,0.7778
isl_landmarks/44200__6bcddc2a.npz,PREDICT,1329,123,0.3821,0.6179
isl_landmarks/44201__c09e1bf9.npz,PREDICT,1329,107,0.4019,0.5981
isl_landmarks/44202__b38442db.npz,PREDICT,1329,41,0.2439,0.7561
isl_landmarks/44203__2da291dc.npz,PREDICT,1329,87,0.4023,0.5977
isl_landmarks/44206__b130b1ed.npz,PREDICT,1329,53,0.0943,0.9057
isl_landmarks/44208__2153ca3e.npz,PREDICT,1329,93,0.5161,0.4839
isl_landmarks/44221__5194eed4.npz,PREFER,1330,88,0.1477,0.8523
isl_landmarks/44224__f729e2dc.npz,PREFER,1330,46,0.0000,1.0000
isl_landmarks/44233__b9bd8a79.npz,PREGNANT,1331,97,0.3814,0.6186
isl_landmarks/44234__67f6417b.npz,PREGNANT,1331,76,0.3947,0.6053
isl_landmarks/44235__32ef35c6.npz,PREGNANT,1331,89,0.2809,0.7191
isl_landmarks/44237__14da4608.npz,PREGNANT,1331,37,0.0000,1.0000
isl_landmarks/44242__ce99dd7e.npz,PREGNANT,1331,70,0.4714,0.5286
isl_landmarks/44273__c7a722f6.npz,PREPARE,1332,80,0.3500,0.6500
isl_landmarks/44274__cd9801e7.npz,PREPARE,1332,40,0.1500,0.8500
isl_landmarks/44275__d4ac1607.npz,PREPARE,1332,30,0.2000,0.8000
isl_landmarks/44276__67dff051.npz,PREPARE,1332,76,0.3026,0.6974
isl_landmarks/44278__68555a40.npz,PREPARE,1332,76,0.0000,1.0000
isl_landmarks/44281__4465a04d.npz,PREPARE,1332,97,0.4124,0.5876
isl_landmarks/44299__bfc1b935.npz,PRESCHOOL,1333,49,0.1633,0.8367
isl_landmarks/44301__65614958.npz,PRESCHOOL,1333,77,0.0000,1.0000
isl_landmarks/44303__8b361faa.npz,PRESCHOOL,1333,86,0.4884,0.5116
isl_landmarks/44320__1c1d467e.npz,PRESENTATION,1335,119,0.3277,0.6723
isl_landmarks/44322__83bdc853.npz,PRESENTATION,1335,37,0.1892,0.8108
isl_landmarks/44323__2cb6e827.npz,PRESENTATION,1335,40,0.3000,0.7000
isl_landmarks/44324__f35b485d.npz,PRESENTATION,1335,31,0.2581,0.7419
isl_landmarks/44325__65530635.npz,PRESENTATION,1335,32,0.2812,0.7188
isl_landmarks/44327__25bf28f8.npz,PRESENTATION,1335,89,0.3146,0.6854
isl_landmarks/44329__cf73ab17.npz,PRESENTATION,1335,38,0.0000,1.0000
isl_landmarks/44333__c07598e7.npz,PRESENT,1334,87,0.3218,0.6782
isl_landmarks/44334__436dc911.npz,PRESENT,1334,74,0.4459,0.5541
isl_landmarks/44335__ef9005a7.npz,PRESENT,1334,24,0.2917,0.7083
isl_landmarks/44344__fe2fb1b3.npz,PRESENT,1334,47,0.0000,1.0000
isl_landmarks/44347__532f5592.npz,PRESENT,1334,30,0.0000,1.0000
isl_landmarks/44367__1733a99d.npz,PRESIDENT,1336,99,0.2828,0.7172
isl_landmarks/44368__86a6f9e0.npz,PRESIDENT,1336,100,0.5200,0.4800
isl_landmarks/44369__f4602d06.npz,PRESIDENT,1336,93,0.3978,0.6022
isl_landmarks/44370__14979ad8.npz,PRESIDENT,1336,42,0.2143,0.7857
isl_landmarks/44371__b0b0b4c4.npz,PRESIDENT,1336,93,0.3656,0.6344
isl_landmarks/44373__19da6e08.npz,PRESIDENT,1336,47,0.0000,1.0000
isl_landmarks/44374__c19c6550.npz,PRESIDENT,1336,48,0.0000,1.0000
isl_landmarks/44396__b3f39b42.npz,PRESSURE,1337,80,0.2875,0.7125
isl_landmarks/44397__8d173ce3.npz,PRESSURE,1337,43,0.1395,0.8605
isl_landmarks/44398__29bb8fae.npz,PRESSURE,1337,93,0.1720,0.8280
isl_landmarks/44400__a2686267.npz,PRESSURE,1337,59,0.0000,1.0000
isl_landmarks/44424__0323303d.npz,PRETTY,1338,87,0.5862,0.4138
isl_landmarks/44426__2af6da7f.npz,PRETTY,1338,33,0.0909,0.9091
isl_landmarks/44429__d2eaae12.npz,PRETTY,1338,93,0.5806,0.4194
isl_landmarks/44441__efd97623.npz,PREVENT,1339,91,0.4396,0.5604
isl_landmarks/44442__b6dc6d35.npz,PREVENT,1339,67,0.3731,0.6269
isl_landmarks/44443__b24b8d97.npz,PREVENT,1339,87,0.2184,0.7816
isl_landmarks/44445__2c5c498b.npz,PREVENT,1339,37,0.1081,0.8919
isl_landmarks/44470__c23e451e.npz,PRICE,1340,37,0.1892,0.8108
isl_landmarks/44471__0743f67e.npz,PRICE,1340,76,0.2237,0.7763
isl_landmarks/44473__16853b22.npz,PRICE,1340,32,0.0000,1.0000
isl_landmarks/44474__6b1933eb.npz,PRICE,1340,35,0.0571,0.9429
isl_landmarks/44478__438eafd0.npz,PRICE,1340,75,0.5200,0.4800
isl_landmarks/44485__ab15d258.npz,PRIDE,1341,76,0.3553,0.6447
isl_landmarks/44486__27879462.npz,PRIDE,1341,99,0.2727,0.7273
isl_landmarks/44487__9150d58c.npz,PRIDE,1341,67,0.2985,0.7015
isl_landmarks/44488__78b32a8d.npz,PRIDE,1341,35,0.0000,1.0000
isl_landmarks/44493__ccbd00a3.npz,PRIEST,1342,29,0.3103,0.6897
isl_landmarks/44524__53ce2d04.npz,PRINCE,1343,116,0.5431,0.4569
isl_landmarks/44526__c3e3bb9d.npz,PRINCE,1343,30,0.0000,1.0000
isl_landmarks/44532__973f9357.npz,PRINCESS,1344,128,0.5391,0.4609
isl_landmarks/44534__b817bed2.npz,PRINCESS,1344,58,0.0000,1.0000
isl_landmarks/44537__202c805c.npz,PRINCESS,1344,94,0.5213,0.4787
isl_landmarks/44538__f6e05819.npz,PRINCIPAL,1345,37,0.1351,0.8649
isl_landmarks/44539__95eb30f3.npz,PRINCIPAL,1345,82,0.1829,0.8171
isl_landmarks/44541__5aead5c0.npz,PRINCIPAL,1345,48,0.0000,1.0000
isl_landmarks/44544__130a2e28.npz,PRINCIPAL,1345,79,0.5823,0.4177
isl_landmarks/44549__2c212012.npz,PRINCIPLE,1346,63,0.4921,0.5079
isl_landmarks/44550__dc778d67.npz,PRINCIPLE,1346,35,0.1714,0.8286
isl_landmarks/44551__55cc5621.npz,PRINCIPLE,1346,84,0.3333,0.6667
isl_landmarks/44552__6cdf1f21.npz,PRINCIPLE,1346,57,0.0000,1.0000
isl_landmarks/44555__edb863fc.npz,PRINCIPLE,1346,81,0.5802,0.4198
isl_landmarks/44558__fe432145.npz,PRINTER,1348,51,0.4706,0.5294
isl_landmarks/44559__4eaec94d.npz,PRINTER,1348,88,0.4773,0.5227
isl_landmarks/44560__d1ac4f94.npz,PRINTER,1348,77,0.2727,0.7273
isl_landmarks/44561__f5bbbbd7.npz,PRINTER,1348,147,0.5238,0.4762
isl_landmarks/44563__8b390cdc.npz,PRINTER,1348,39,0.0000,1.0000
isl_landmarks/44566__fd196350.npz,PRINTER,1348,83,0.5422,0.4578
isl_landmarks/44567__99d5b2a1.npz,PRINT,1347,92,0.5217,0.4783
isl_landmarks/44568__ea2b7284.npz,PRINT,1347,32,0.2812,0.7188
isl_landmarks/44570__20cc7656.npz,PRINT,1347,35,0.0000,1.0000
isl_landmarks/44572__88954e6f.npz,PRINT,1347,78,0.5897,0.4103
isl_landmarks/44584__a9b5b466.npz,PRIORITY,1349,37,0.2162,0.7838
isl_landmarks/44586__07999ee7.npz,PRIORITY,1349,36,0.1944,0.8056
isl_landmarks/44587__ec337b74.npz,PRIORITY,1349,38,0.3421,0.6579
isl_landmarks/44588__df89eefc.npz,PRIORITY,1349,99,0.3030,0.6970
isl_landmarks/44602__c3c68619.npz,PRISON,1350,84,0.5476,0.4524
isl_landmarks/44604__a6c2dd91.npz,PRISON,1350,91,0.2857,0.7143
isl_landmarks/44606__d986dbbc.npz,PRISON,1350,49,0.0000,1.0000
isl_landmarks/44607__b8913743.npz,PRISON,1350,51,0.0000,1.0000
isl_landmarks/44611__c67d1f40.npz,PRISON,1350,79,0.4937,0.5063
isl_landmarks/44624__e5578933.npz,PRIVATE,1351,79,0.4684,0.5316
isl_landmarks/44625__b7314b11.npz,PRIVATE,1351,31,0.2903,0.7097
isl_landmarks/44628__10ddc002.npz,PRIVATE,1351,57,0.0000,1.0000
isl_landmarks/44629__84c4ae35.npz,PRIVATE,1351,45,0.2889,0.7111
isl_landmarks/44631__0dd25446.npz,PRIVATE,1351,32,0.5312,0.4688
isl_landmarks/44633__69e5fe68.npz,PRIVATE,1351,81,0.5062,0.4938
isl_landmarks/44680__d4d2a567.npz,PROBLEM,1352,145,0.5241,0.4759
isl_landmarks/44681__0c6f3dc4.npz,PROBLEM,1352,94,0.4574,0.5426
isl_landmarks/44682__c7e09beb.npz,PROBLEM,1352,46,0.1739,0.8261
isl_landmarks/44683__60f13217.npz,PROBLEM,1352,29,0.2414,0.7586
isl_landmarks/44684__56a53bcf.npz,PROBLEM,1352,91,0.2198,0.7802
isl_landmarks/44686__cc090dd8.npz,PROBLEM,1352,50,0.0000,1.0000
isl_landmarks/44687__4d415630.npz,PROBLEM,1352,47,0.0000,1.0000
isl_landmarks/44691__fd87ae3c.npz,PROBLEM,1352,91,0.5385,0.4615
isl_landmarks/44715__8f9c1e50.npz,PROCESS,1353,94,0.4681,0.5319
isl_landmarks/44716__eefba501.npz,PROCESS,1353,91,0.2637,0.7363
isl_landmarks/44719__2457b362.npz,PROCESS,1353,56,0.0000,1.0000
isl_landmarks/44721__56a501d5.npz,PROCESS,1353,93,0.5054,0.4946
isl_landmarks/44733__abcbf54b.npz,PROCRASTINATE,1354,91,0.3736,0.6264
isl_landmarks/44734__038013ea.npz,PROCRASTINATE,1354,28,0.1786,0.8214
isl_landmarks/44735__132be266.npz,PROCRASTINATE,1354,106,0.4151,0.5849
isl_landmarks/44737__1e9ce9e9.npz,PROCRASTINATE,1354,48,0.0000,1.0000
isl_landmarks/44738__2f82b630.npz,PROCRASTINATE,1354,39,0.0000,1.0000
isl_landmarks/44739__8948d6cb.npz,PROCRASTINATE,1354,44,0.0000,1.0000
isl_landmarks/44741__85e409fe.npz,PROCRASTINATE,1354,99,0.3939,0.6061
isl_landmarks/44777__e05ae078.npz,PROFESSIONAL,1355,43,0.1628,0.8372
isl_landmarks/44778__e7d78fec.npz,PROFESSIONAL,1355,34,0.1471,0.8529
isl_landmarks/44779__8db66e8b.npz,PROFESSIONAL,1355,36,0.1389,0.8611
isl_landmarks/44780__6073d890.npz,PROFESSIONAL,1355,80,0.3250,0.6750
isl_landmarks/44782__34ab3027.npz,PROFESSIONAL,1355,42,0.0000,1.0000
isl_landmarks/44783__159441d7.npz,PROFESSIONAL,1355,77,0.5584,0.4416
isl_landmarks/44790__e11b74dc.npz,PROFESSOR,1356,84,0.3690,0.6310
isl_landmarks/44791__aaade58c.npz,PROFESSOR,1356,98,0.2653,0.7347
isl_landmarks/44793__0bf4c6cc.npz,PROFESSOR,1356,56,0.0893,0.9107
isl_landmarks/44794__5aa98c45.npz,PROFESSOR,1356,50,0.0400,0.9600
isl_landmarks/44811__6ffc97af.npz,PROFIT,1357,123,0.4715,0.5285
isl_landmarks/44812__eee61425.npz,PROFIT,1357,85,0.3882,0.6118
isl_landmarks/44814__62d9e560.npz,PROFIT,1357,50,0.0000,1.0000
isl_landmarks/44829__bcce814e.npz,PROGRAM,1358,70,0.3714,0.6286
isl_landmarks/44830__73df226d.npz,PROGRAM,1358,41,0.1463,0.8537
isl_landmarks/44831__b66511d8.npz,PROGRAM,1358,106,0.2075,0.7925
isl_landmarks/44833__c9958ecc.npz,PROGRAM,1358,48,0.0208,0.9792
isl_landmarks/44843__6013b179.npz,PROGRESS,1359,80,0.3625,0.6375
isl_landmarks/44844__c2aa393c.npz,PROGRESS,1359,46,0.1087,0.8913
isl_landmarks/44847__71f164c0.npz,PROGRESS,1359,56,0.0000,1.0000
isl_landmarks/44849__56e83ab6.npz,PROGRESS,1359,93,0.5054,0.4946
isl_landmarks/44860__62913f09.npz,PROJECT,1360,86,0.3837,0.6163
isl_landmarks/44862__4d4a7fab.npz,PROJECT,1360,42,0.1429,0.8571
isl_landmarks/44863__484831a9.npz,PROJECT,1360,95,0.2526,0.7474
isl_landmarks/44865__296bb122.npz,PROJECT,1360,83,0.0000,1.0000
isl_landmarks/44868__1001ff7c.npz,PROJECT,1360,93,0.5161,0.4839
isl_landmarks/44869__a90b8478.npz,PROJECT,1360,93,0.5591,0.4409
isl_landmarks/44898__041d85d7.npz,PROMISE,1361,91,0.3187,0.6813
isl_landmarks/44900__6fab74a4.npz,PROMISE,1361,38,0.0000,1.0000
isl_landmarks/44903__585ac23c.npz,PROMISE,1361,90,0.6000,0.4000
isl_landmarks/44906__7dffb014.npz,PROMOTE,1362,107,0.4206,0.5794
isl_landmarks/44907__4392eef4.npz,PROMOTE,1362,97,0.3505,0.6495
isl_landmarks/44910__b66aec54.npz,PROMOTE,1362,68,0.0000,1.0000
isl_landmarks/44949__cab57067.npz,PROOF,1363,73,0.3836,0.6164
isl_landmarks/44950__d617b398.npz,PROOF,1363,36,0.3056,0.6944
isl_landmarks/44951__08d4cacc.npz,PROOF,1363,76,0.3947,0.6053
isl_landmarks/44953__3bab211c.npz,PROOF,1363,37,0.0000,1.0000
isl_landmarks/44956__1a89a963.npz,PROOF,1363,75,0.4933,0.5067
isl_landmarks/44962__cbe9ece7.npz,PROPAGANDA,1364,40,0.0000,1.0000
isl_landmarks/44970__a68889cd.npz,PROPER,1365,125,0.4000,0.6000
isl_landmarks/44971__70b1af3a.npz,PROPER,1365,89,0.3034,0.6966
isl_landmarks/44973__1ccb83e1.npz,PROPER,1365,60,0.0000,1.0000
isl_landmarks/44975__7a196b65.npz,PROPER,1365,89,0.5169,0.4831
isl_landmarks/45052__e45c7582.npz,PROSTITUTE,1366,96,0.5625,0.4375
isl_landmarks/45054__7ca8f603.npz,PROSTITUTE,1366,39,0.0000,1.0000
isl_landmarks/45061__7b1babda.npz,PROTECT,1367,33,0.3939,0.6061
isl_landmarks/45062__0260ced4.npz,PROTECT,1367,74,0.3108,0.6892
isl_landmarks/45064__86e13f1b.npz,PROTECT,1367,24,0.0000,1.0000
isl_landmarks/45067__1fd30fff.npz,PROTECT,1367,93,0.5699,0.4301
isl_landmarks/45090__982164b5.npz,PROUD,1368,89,0.4157,0.5843
isl_landmarks/45091__fe0a158c.npz,PROUD,1368,31,0.3548,0.6452
isl_landmarks/45092__f4ff7b55.npz,PROUD,1368,67,0.3731,0.6269
isl_landmarks/45094__50efcb75.npz,PROUD,1368,35,0.0000,1.0000
isl_landmarks/45098__2fe50782.npz,PROVE,1369,109,0.4587,0.5413
isl_landmarks/45099__2a02aa56.npz,PROVE,1369,36,0.3056,0.6944
isl_landmarks/45100__4f71e6ef.npz,PROVE,1369,45,0.1333,0.8667
isl_landmarks/45101__3c217414.npz,PROVE,1369,83,0.3012,0.6988
isl_landmarks/45104__dcd43e88.npz,PROVE,1369,37,0.0000,1.0000
isl_landmarks/45110__4954c8bf.npz,PROVIDE,1370,135,0.4444,0.5556
isl_landmarks/45111__e84f469d.npz,PROVIDE,1370,95,0.3263,0.6737
isl_landmarks/45113__3ebc366e.npz,PROVIDE,1370,71,0.0000,1.0000
isl_landmarks/45114__223a2541.npz,PROVIDE,1370,28,0.0000,1.0000
isl_landmarks/45117__53b9572b.npz,PROVIDE,1370,80,0.5625,0.4375
isl_landmarks/45164__c1ee8590.npz,PSYCHOLOGIST,1371,89,0.3933,0.6067
isl_landmarks/45166__c67020dc.npz,PSYCHOLOGIST,1371,59,0.0000,1.0000
isl_landmarks/45168__d4074099.npz,PSYCHOLOGIST,1371,85,0.4118,0.5882
isl_landmarks/45172__004d6945.npz,PSYCHOLOGY,1372,96,0.4583,0.5417
isl_landmarks/45173__5ed809f4.npz,PSYCHOLOGY,1372,47,0.2766,0.7234
isl_landmarks/45175__18efe47c.npz,PSYCHOLOGY,1372,82,0.3171,0.6829
isl_landmarks/45177__54cd8f90.npz,PSYCHOLOGY,1372,43,0.0000,1.0000
isl_landmarks/45180__4c7dcd68.npz,PSYCHOLOGY,1372,85,0.5647,0.4353
isl_landmarks/45193__ef5ab3f3.npz,PUBLIC,1373,32,0.2188,0.7812
isl_landmarks/45194__39ce51a9.npz,PUBLIC,1373,90,0.3000,0.7000
isl_landmarks/45196__a4c1b9ad.npz,PUBLIC,1373,56,0.0000,1.0000
isl_landmarks/45198__289ed514.npz,PUBLIC,1373,79,0.5949,0.4051
isl_landmarks/45199__9120ba1e.npz,PUBLIC,1373,79,0.5823,0.4177
isl_landmarks/45218__913f2f0b.npz,PUBLISH,1374,104,0.3173,0.6827
isl_landmarks/45219__ff786d1d.npz,PUBLISH,1374,96,0.2083,0.7917
isl_landmarks/45220__d7205faf.npz,PUBLISH,1374,32,0.2500,0.7500
isl_landmarks/45221__9c3d68da.npz,PUBLISH,1374,86,0.2558,0.7442
isl_landmarks/45223__8ddb0aee.npz,PUBLISH,1374,35,0.0000,1.0000
isl_landmarks/45224__f23f122d.npz,PUBLISH,1374,78,0.5897,0.4103
isl_landmarks/45261__272d9cba.npz,PULL,1375,131,0.4275,0.5725
isl_landmarks/45262__a5030200.npz,PULL,1375,47,0.2128,0.7872
isl_landmarks/45263__390c4dde.npz,PULL,1375,33,0.2727,0.7273
isl_landmarks/45264__e0f5d2af.npz,PULL,1375,40,0.1750,0.8250
isl_landmarks/45265__397aece1.npz,PULL,1375,85,0.3059,0.6941
isl_landmarks/45267__ced9c096.npz,PULL,1375,51,0.0588,0.9412
isl_landmarks/45273__fad0eddf.npz,PULL,1375,87,0.5287,0.4713
isl_landmarks/45324__0afa9a9a.npz,PUMPKIN,1376,83,0.3614,0.6386
isl_landmarks/45325__0149ab52.npz,PUMPKIN,1376,111,0.2072,0.7928
isl_landmarks/45327__d87e098c.npz,PUMPKIN,1376,38,0.0000,1.0000
isl_landmarks/45330__7070ad34.npz,PUMPKIN,1376,88,0.4318,0.5682
isl_landmarks/45363__7bb45963.npz,PUNISH,1377,75,0.4000,0.6000
isl_landmarks/45364__b7f8de0f.npz,PUNISH,1377,44,0.3409,0.6591
isl_landmarks/45365__8e46f463.npz,PUNISH,1377,83,0.3735,0.6265
isl_landmarks/45367__eaa2ec6d.npz,PUNISH,1377,32,0.0000,1.0000
isl_landmarks/45369__ef80a891.npz,PUNISH,1377,103,0.5243,0.4757
isl_landmarks/45410__fb41c1ea.npz,PURCHASE,1378,101,0.5644,0.4356
isl_landmarks/45411__3f179099.npz,PURCHASE,1378,101,0.4455,0.5545
isl_landmarks/45413__64ab93c6.npz,PURCHASE,1378,30,0.0000,1.0000
isl_landmarks/45416__d7c76020.npz,PURCHASE,1378,89,0.5169,0.4831
isl_landmarks/45419__c6930ed0.npz,PURE,1379,85,0.4235,0.5765
isl_landmarks/45420__2491cb8d.npz,PURE,1379,95,0.2316,0.7684
isl_landmarks/45423__a608c039.npz,PURE,1379,33,0.0000,1.0000
isl_landmarks/45425__57a47fd8.npz,PURE,1379,84,0.5952,0.4048
isl_landmarks/45434__7d650f42.npz,PURPLE,1380,77,0.5065,0.4935
isl_landmarks/45435__5fc66e6f.npz,PURPLE,1380,53,0.5472,0.4528
isl_landmarks/45438__4c7b572f.npz,PURPLE,1380,34,0.0000,1.0000
isl_landmarks/45448__8960b765.npz,PURPOSE,1381,121,0.3554,0.6446
isl_landmarks/45449__b35f6682.npz,PURPOSE,1381,91,0.3516,0.6484
isl_landmarks/45450__0b6fe4fc.npz,PURPOSE,1381,43,0.1628,0.8372
isl_landmarks/45451__d54bad47.npz,PURPOSE,1381,96,0.2500,0.7500
isl_landmarks/45453__17c3a715.npz,PURPOSE,1381,50,0.0000,1.0000
isl_landmarks/45455__87435e82.npz,PURPOSE,1381,90,0.5333,0.4667
isl_landmarks/45468__24e49845.npz,PURSUE,1382,77,0.3766,0.6234
isl_landmarks/45469__9de8f59e.npz,PURSUE,1382,81,0.5679,0.4321
isl_landmarks/45471__eae07c19.npz,PURSUE,1382,43,0.0000,1.0000
isl_landmarks/45479__5ccb9ead.npz,PUSH,1383,87,0.3448,0.6552
isl_landmarks/45480__1c3773f6.npz,PUSH,1383,31,0.2903,0.7097
isl_landmarks/45481__37dd8672.npz,PUSH,1383,72,0.3889,0.6111
isl_landmarks/45483__c579bb73.npz,PUSH,1383,28,0.0000,1.0000
isl_landmarks/45511__a58be70b.npz,PUT,1384,70,0.4143,0.5857
isl_landmarks/45512__2d74ee81.npz,PUT,1384,33,0.2727,0.7273
isl_landmarks/45513__8e0904d3.npz,PUT,1384,68,0.3235,0.6765
isl_landmarks/45515__22f94a38.npz,PUT,1384,44,0.0000,1.0000
isl_landmarks/45525__fa4b36d0.npz,PUT OFF,1385,91,0.2308,0.7692
isl_landmarks/45526__71f94365.npz,PUT OFF,1385,106,0.4151,0.5849
isl_landmarks/45529__75f64043.npz,PUT OFF,1385,48,0.0000,1.0000
isl_landmarks/45530__a29a65b7.npz,PUT OFF,1385,39,0.0000,1.0000
isl_landmarks/45532__57372b7c.npz,PUT OFF,1385,89,0.5056,0.4944
isl_landmarks/45571__d6d3e977.npz,PUZZLED,1386,35,0.4000,0.6000
isl_landmarks/45572__87de1ea5.npz,PUZZLED,1386,29,0.2759,0.7241
isl_landmarks/45574__f0a005b5.npz,PUZZLED,1386,41,0.3902,0.6098
isl_landmarks/45575__1fa5bbb0.npz,PUZZLED,1386,27,0.3333,0.6667
isl_landmarks/45599__e9e626aa.npz,Q,1387,30,0.0000,1.0000
isl_landmarks/45637__52d53dc7.npz,QUALITY,1388,96,0.2917,0.7083
isl_landmarks/45638__f2eaab5d.npz,QUALITY,1388,112,0.4286,0.5714
isl_landmarks/45639__c966ec49.npz,QUALITY,1388,53,0.5660,0.4340
isl_landmarks/45640__86ce223e.npz,QUALITY,1388,89,0.3034,0.6966
isl_landmarks/45652__bae9506e.npz,QUARREL,1389,101,0.3960,0.6040
isl_landmarks/45655__0531c01f.npz,QUARREL,1389,52,0.0000,1.0000
isl_landmarks/45656__2a668548.npz,QUARREL,1389,56,0.0000,1.0000
isl_landmarks/45663__488c2428.npz,QUARTER,1390,119,0.3697,0.6303
isl_landmarks/45664__6813769e.npz,QUARTER,1390,33,0.2424,0.7576
isl_landmarks/45665__a0fa17a1.npz,QUARTER,1390,77,0.2078,0.7922
isl_landmarks/45669__d80a568e.npz,QUARTER,1390,45,0.0000,1.0000
isl_landmarks/45673__a25c5133.npz,QUARTER,1390,74,0.5541,0.4459
isl_landmarks/45685__f17b66e4.npz,QUEEN,1391,43,0.1395,0.8605
isl_landmarks/45686__42e44e57.npz,QUEEN,1391,34,0.2059,0.7941
isl_landmarks/45687__e1d50289.npz,QUEEN,1391,81,0.3827,0.6173
isl_landmarks/45689__c7e56288.npz,QUEEN,1391,46,0.2609,0.7391
isl_landmarks/45719__73429229.npz,QUESTION,1392,49,0.0000,1.0000
isl_landmarks/45743__f582b7be.npz,QUICK,1393,56,0.3571,0.6429
isl_landmarks/45746__7850ac62.npz,QUICK,1393,19,0.0000,1.0000
isl_landmarks/45747__191f6267.npz,QUICK,1393,33,0.0000,1.0000
isl_landmarks/45758__357a7cdc.npz,QUIET,1394,77,0.4416,0.5584
isl_landmarks/45759__43cb3212.npz,QUIET,1394,34,0.2059,0.7941
isl_landmarks/45760__88488cd9.npz,QUIET,1394,97,0.2062,0.7938
isl_landmarks/45762__d0fa6349.npz,QUIET,1394,35,0.0000,1.0000
isl_landmarks/45780__15b0af33.npz,QUIT,1395,101,0.3168,0.6832
isl_landmarks/45781__d4ab88c0.npz,QUIT,1395,25,0.3600,0.6400
isl_landmarks/45782__9b54bb01.npz,QUIT,1395,33,0.3030,0.6970
isl_landmarks/45783__a7ccd2ec.npz,QUIT,1395,84,0.2381,0.7619
isl_landmarks/45785__2cc81fb0.npz,QUIT,1395,42,0.0000,1.0000
isl_landmarks/45786__c69da8f8.npz,QUIT,1395,30,0.0000,1.0000
isl_landmarks/45789__ad170d01.npz,QUIT,1395,76,0.4605,0.5395
isl_landmarks/45819__bac5bca5.npz,QUOTE,1396,120,0.3833,0.6167
isl_landmarks/45821__f3aa476a.npz,QUOTE,1396,30,0.3667,0.6333
isl_landmarks/45824__0944ca38.npz,QUOTE,1396,33,0.0000,1.0000
isl_landmarks/45836__097cc3a3.npz,RABBIT,1398,90,0.2889,0.7111
